NMU,ANO,PIB,PIBpC,VABT,VAAGRO,VAAGRO_R,VAIND,VAIND_R,VASERV,VASERV_R,VAADESS,VAADESS_R,REM,RIT,RSIUP,RCC,RCO,RSE,RAP,RAECP,CENSO,MCEXT,CTRY,US,IDBEF1,IDBEF2,IDBEM,IDBFF1,IDBFF2,IDBFM,IDBMF1,IDBMF2,IDBMM,IRE_F1,IRE_F2,IRE_M,IRF_F1,IRF_F2,IRF_M,IRM_F1,IRM_F2,IRM_M,NSLPE_F1,NSLPE_F2,NSLPE_M,NSLPF_F1,NSLPF_F2,NSLPF_M,NSLPM_F1,NSLPM_F2,NSLPM_M,NSME_F1,NSME_F2,NSME_M,NSMF_F1,NSMF_F2,NSMF_M,NSMM_F1,NSMM_F2,NSMM_M,NSMPE_F1,NSMPE_F2,NSMPE_M,NSMPF_F1,NSMPF_F2,NSMPF_M,NSMPM_F1,NSMPM_F2,NSMPM_M,TAE_F1,TAE_F2,TAE_M,TAF_F1,TAF_F2,TAF_M,TAM_F1,TAM_F2,TAM_M,SIFI,FCMI,MCSI,SUPCOM,INSND,IDHME
Montividiu,2018,786573.13,59975.08,750704.194,418076.131,0.5569119426019884,41809.361,0.055693522607388,221854.121,0.2955280159258042,68964.581,0.0918665188648193,3029.1,2435.79,0.0,1205.66,2127.39,2423.04,2613.97,2584.11,11871.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2019,827849.872,61798.29,787354.04,438866.466,0.5573940612535626,49686.248,0.0631053445791679,220887.951,0.2805446340251203,77913.374,0.0989559588720723,2482.77,2019.83,0.0,1315.95,2267.31,2341.59,2679.49,2637.39,12033.75,"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção",Finlândia Rússia Estados Unidos Itália Bélgica Alemanha,1881322.0,,,4.4,,,,6.2,4.8,,,,0.93316603,,,,0.95734602,0.97343302,,,,278.04,,,,222.3,248.13,,,,275.38,,,,235.83,246.82,,,,4.7194862,,,,6.506443,4.9159999,,,,93.5,,,,95.7,97.3,,,,,,,
Montividiu,2020,1033833.421,75616.84,987109.576,625198.08,0.6333623897495246,60378.039,0.0611665011342165,224878.63,0.2278152653642172,76654.827,0.0776558437520415,2753.45,2053.59,0.0,722.52,2089.01,2232.06,3528.2,2901.48,12196.1666666667,"Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Outros veículos aéreos (por exemplo: helicópteros, aviões); veículos espaciais (incluídos os satélites) e seus veículos de lançamento e veículos suborbitais Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Café, mesmo torrado ou descafeinado; cascas e películas de café; sucedâneos do café contendo café em qualquer proporção Veios (árvores) de transmissão [incluídas as árvores de cames (excênticos) e cambotas (virabrequins)] e manivelas; chumaceiras (mancais) e bronzes; engrenagens e rodas de fricção; eixos de esferas ou de roletes; redutores, multiplicadores, caixas de trans Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por faísca ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e Motores de pistão, alternativo ou rotativo, de ignição por faísca (motores de explosão) Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 8407 ou 8408",Bélgica Finlândia Taiwan (Formosa) Itália Canadá Reino Unido Coreia do Sul Eslovênia Letônia Nova Zelândia França Suécia Estados Unidos Alemanha Japão Colômbia Países Baixos (Holanda) Estados Unidos Estados Unidos Estados Unidos Estados Unidos Estados Unidos,8211332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu,2021,,,,,,,,,,,,3092.95,2419.88,0.0,1690.38,2628.38,2817.5,2808.02,3159.41,12358.5833333333,,,,,,4.3,,,,5.8,5.0,,,,0.981958,,,,0.988813,0.969868,,,,269.66,,,,209.91,257.5,,,,260.08,,,,213.35,250.73,,,,4.37915,,,,5.852163,5.137167,,,,98.2,,,,98.8,96.8,,,,,,,
Montividiu,2022,,,,,,,,,,,,,,,,,,,,12521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2009,,,,,,,,,,,,,,,,,,,,,,,,4.2,3.1,,,,,4.0,,,0.89302301,0.78869402,,,,,0.88902402,,,173.07,218.66,,,,,164.25,,,190.05,217.52,,,,,183.64,,,4.7378788,3.9365001,,,,,4.4551868,,,89.0,79.3,,,,,89.6,,,,,,,,
Montividiu do Norte,2010,34340.91,8347.33,33035.014,12934.412,0.3915364467531328,2620.043,0.0793110909533744,6542.187,0.1980379666253509,10938.371,0.3311144653972296,2226.79,0.0,0.0,693.87,705.75,712.83,972.11,733.76,4122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2011,35944.97,8665.61,34392.868,13799.756,0.4012388847594797,1352.085,0.0393129470912399,6924.725,0.2013418886729655,12316.303,0.3581063085521102,1643.28,563.17,0.0,0.0,732.51,997.25,1062.82,855.59,4093.41666666667,,,,,4.0,,,,,5.0,,,1.0,0.90234601,,,,,0.97204202,,,,230.22,,,,,183.77,,,,234.61,,,,,199.97,,,,4.414,,,,,5.1217289,,,100.0,90.2,,,,,97.3,,,,,,,,
Montividiu do Norte,2012,41314.504,9900.43,39570.062,16518.687,0.4174541601678562,1731.567,0.0437595220346129,8222.107,0.2077860530013827,13097.701,0.3310002647961481,3627.79,622.0,0.0,0.0,906.69,1224.85,1250.7,1002.95,4064.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2013,46539.044,10760.47,44662.446,18574.333,0.415882573919037,2258.94,0.0505780628315789,8606.207,0.1926944843101517,15222.965,0.3408448565490569,0.0,4841.38,0.0,0.0,1059.13,1460.85,1402.17,1060.9,4036.25,,,,6.0,4.5,,,,,4.4,,,0.96200001,0.939421,,,,,0.97673798,,,209.8,243.0,,,,,171.11,,,234.6,243.19,,,,,182.3,,,6.2556968,4.77,,,,,4.5543418,,,96.2,94.4,,,,,97.5,,,,,,,,
Montividiu do Norte,2014,52007.035,11939.17,49925.608,21292.931,0.4264931736034141,1941.482,0.0388874983755831,9591.709,0.1921200238562943,17099.486,0.3424993041647084,4050.74,724.0,0.0,0.0,1024.21,1203.01,1524.21,1196.77,4007.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2015,59146.045,13482.12,56665.323,23540.322,0.415427297573156,2724.03,0.0480722575251181,12163.771,0.2146598723173254,18237.199,0.3218405549369232,6290.86,788.0,0.0,835.0,1176.93,1484.74,1570.72,1365.49,3979.08333333333,,,,,4.7,,,,,5.0,,,,0.95235801,,,,,0.95127201,,,,,,,,,,,,,,,,,,,,,,4.9625001,,,,,5.2469349,,,,94.6,,,,,93.8,,,,,,,,
Montividiu do Norte,2016,61481.013,13919.18,58712.779,24307.218,0.4140021714863812,2676.437,0.0455852549578687,13097.493,0.2230773815015637,18631.632,0.3173352090862536,3899.11,880.0,0.0,0.0,1284.59,1965.0,1531.54,1435.56,3950.5,"Granito, pórfiro, basalto, arenito e outras pedras de cantaria ou de construção, mesmo desbastados ou simplesmente cortados à serra ou por outro meio, em blocos ou placas de forma quadrada ou rectangular",Espanha,11128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2017,66811.708,15024.0,64011.528,24767.399,0.3869209152451415,2838.64,0.0443457622195802,14897.511,0.2327316885795946,21507.979,0.3360016495778697,4281.12,937.0,0.0,0.0,1418.62,1479.9,1882.38,1511.23,3921.91666666667,,,,,5.1,4.3,,,,5.4,,,,0.99232697,1.0,,,,0.98272997,0.91807902,,,258.13,255.61,,,,194.97,,,,249.0,269.45,,,,208.42,,,,5.1188331,4.3005619,,,,5.4866338,,,,99.5,100.0,,,,98.3,92.3,,,,,,,
Montividiu do Norte,2018,67253.479,15116.54,64856.099,25672.854,0.3958433269321363,2958.512,0.0456165579739848,13997.784,0.2158283371314084,22226.949,0.3427117779624704,3069.15,0.0,0.0,0.0,1214.93,1436.43,1774.29,1596.02,3893.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2019,71407.386,15942.71,68658.297,26485.975,0.3857651027959519,3611.077,0.0525949107068589,14338.943,0.2088450140264912,24222.303,0.3527949870355799,3163.77,0.0,0.0,1000.09,1330.41,1453.65,2242.25,1556.24,3864.75,,,,,5.2,,,,,6.5,,,,1.0,,,,,0.98754197,,,,251.91,,,,,234.72,,,,257.8,,,,,229.86,,,,5.1621671,,,,,6.6185212,,,,100.0,,,,,98.7,,,,,,,,
Montividiu do Norte,2020,82485.216,18293.46,78694.565,34699.85,0.440943412038684,2693.786,0.0342309027313385,17113.924,0.2174727568543011,24187.005,0.3073529283756763,3686.34,0.0,0.0,1070.47,1451.52,1617.68,1783.57,1896.64,3836.16666666667,"Granito, pórfiro, basalto, arenito e outras pedras de cantaria ou de construção, mesmo desbastados ou simplesmente cortados à serra ou por outro meio, em blocos ou placas de forma quadrada ou rectangular",Espanha,57646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montividiu do Norte,2021,,,,,,,,,,,,3132.29,0.0,0.0,1100.0,1581.52,1611.7,2254.24,1961.44,3807.58333333333,,,,,5.1,4.1,,,,5.1,,,,1.0,1.0,,,,0.980306,,,,251.33,261.23,,,,190.72,,,,254.44,251.77,,,,197.39,,,,5.096167,4.136238,,,,5.198674,,,,100.0,100.0,,,,98.1,,,,,,,,
Montividiu do Norte,2022,,,,,,,,,,,,,,,,,,,,3779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrinhos,2009,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.1,,,,,4.7,3.1,,0.92599601,0.71164203,,,,,0.875521,0.65763199,,178.44,230.72,,,,,190.14,246.53,,194.11,231.58,,,,,208.75,240.75,,4.913178,4.3716669,,,,,5.4051042,4.788167,,92.8,71.4,,,,,87.6,64.7,,,,,,,
Morrinhos,2010,667439.971,16099.57,596064.824,148958.518,0.2499032185801321,109589.952,0.1838557612988751,242351.38,0.406585609889974,95164.974,0.1596554102310187,688.0,1199.36,4309.4,614.17,869.06,1334.25,942.73,1119.72,41460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrinhos,2011,840183.021,20098.15,751115.95,219972.266,0.2928605976214458,132234.231,0.1760503568057634,290512.133,0.3867740167147296,108397.32,0.1443150288580611,736.0,1337.47,4968.44,1092.49,949.3,1730.12,1136.37,1079.67,42284.25,"Soja, mesmo triturada Soja, mesmo triturada",Japão China,4412500.0,5.3,3.6,,,,,5.2,3.6,,0.94932503,0.781299,,,,,0.88311797,0.68902802,,196.97,233.03,,,,,202.58,255.74,,211.74,245.14,,,,,222.13,260.33,,5.586165,4.6364999,,,,,5.8868198,5.2680001,,95.1,78.4,,,,,88.3,67.8,,,,,,,
Morrinhos,2012,973594.036,23106.54,871209.624,241708.166,0.2774397336088197,163934.046,0.1881683138982404,345449.638,0.3965172427893197,120117.775,0.1378747108514494,788.0,1518.62,5571.87,979.68,1106.79,1923.9,1240.0,1253.55,43108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrinhos,2013,1090313.912,24897.56,987467.852,275140.871,0.2786327377065841,213260.665,0.215967197887066,365233.662,0.3698689139704773,133832.655,0.1355311514485638,825.5,1875.25,7012.78,979.88,1211.14,2290.68,1398.08,1359.61,43932.75,"Soja, mesmo triturada Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006",Argentina Paraguai,23493.0,5.7,4.3,,,,,5.4,4.5,,0.96277499,0.87169802,,,,,0.91629303,0.841447,,202.11,242.86,,,,,204.5,260.73,,225.82,252.52,,,,,221.91,263.7,,5.9483218,4.9233332,,,,,5.9173489,5.407167,,96.6,87.4,,,,,91.6,83.8,,,,,,,
Morrinhos,2014,1115225.715,25229.07,1012207.768,238878.612,0.2359976079535481,205728.535,0.203247338643226,419346.418,0.4142888755226387,148254.203,0.146466177880587,1800.0,1833.19,6876.68,990.74,1268.94,2903.34,1492.94,1384.46,44757.0,"Soja, mesmo triturada Soja, mesmo triturada",Argentina Estados Unidos,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrinhos,2015,1143757.933,25640.77,1035826.544,225421.288,0.2176245523980316,208672.885,0.201455433063318,445298.154,0.4298964499214455,156434.218,0.1510235655826174,1800.0,1881.17,9355.91,1297.3,1442.35,3021.97,1835.66,1502.43,45581.25,,,,5.6,4.5,,,,,5.5,3.9,,0.98053998,0.85134101,,,,,0.892088,0.754408,,,,,,,,,,,,,,,,,,,,5.6976252,5.3063331,,,,,6.1485882,5.163167,,98.0,85.1,,,,,89.3,75.2,,,,,,,
Morrinhos,2016,1267624.311,28169.43,1149913.023,264591.513,0.230096979256491,236574.875,0.2057328426308291,482385.889,0.4194977179591434,166360.748,0.1446724618927982,0.0,2305.89,13679.93,1208.21,1611.03,3120.43,1831.57,1745.02,46405.5,"Tomates preparados ou conservados, exceto em vinagre ou em ácido acético",Argentina,99578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrinhos,2017,1275041.667,28095.76,1153674.2,240447.92,0.2084192573605269,209953.743,0.181987031520684,519452.566,0.4502593245129344,183819.971,0.1593343866058545,0.0,2227.42,12230.29,1410.99,1696.56,3203.45,2011.28,1832.91,47229.75,,,,6.3,5.0,4.0,,,4.9,6.7,5.5,,1.0,0.89841998,0.84181798,,,0.89557397,0.98283798,0.92923701,,215.91,266.82,275.89,,,295.22,231.66,272.79,,233.61,265.51,282.1,,,312.48,245.27,279.6,,6.3480859,5.539,4.781683,,,5.49788,6.857151,5.873333,,100.0,89.9,84.2,,,86.9,98.3,93.1,,,,,,,
Morrinhos,2018,1308158.411,28614.89,1182490.102,300470.438,0.254099748904283,176667.6,0.1494030264618654,523128.005,0.4423952505946641,182224.058,0.1541019731935143,0.0,2215.34,12358.61,1036.38,1749.45,3309.06,2426.65,1786.05,48054.0,"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",Venezuela Venezuela Catar Bolívia Catar Estados Unidos Estados Unidos Estados Unidos Estados Unidos,243852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrinhos,2019,1408351.45,30526.08,1255965.488,272285.339,0.2167936472789449,225312.534,0.1793938895238179,544770.515,0.4337464048215949,213597.1,0.1700660583756422,0.0,2157.15,262.94,1255.1,1733.33,2256.92,2400.29,1830.33,48878.25,"Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Soja, mesmo triturada Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Azeite de oliveira e respectivas fracções, mesmo refinados, mas não quimicamente modificados Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Preparações para molhos e molhos preparados; condimentos e temperos compostos; farinha de mostarda e mostarda preparada Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com excepção dos produtos da posição 2006 Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes Cogumelos e trufas, preparados ou conservados, exceto em vinagre ou em ácido acético Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe Tomates preparados ou conservados, exceto em vinagre ou em ácido acético Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",Venezuela Argentina Bolívia Uruguai Venezuela Suriname Angola Suriname Paraguai Suriname Paraguai Angola Angola Bolívia Estados Unidos Angola Paraguai Angola Suriname Suriname Bolívia Bolívia Estados Unidos Estados Unidos Paraguai Angola Estados Unidos Paraguai Paraguai,724771.0,6.5,5.4,4.8,,,,6.7,5.9,,1.0,0.94893998,0.91179001,,,0.84798402,0.98026901,0.968059,,221.11,265.33,295.91,,,,231.85,281.45,,236.86,277.01,298.48,,,,242.41,282.36,,6.5044641,5.7059999,5.3115802,,,,6.8056521,6.0638332,,100.0,95.0,90.2,,,85.0,98.0,96.6,,,,,,,
